unit_id,m_trust_general,m_trust_in_group,m_trust_out_group,m_trust_institution,m_trust_composite,m_noise,q275_cell,gps_trust_cell
AUS|F|65+,0.5347222222222222,0.9144067796610169,0.718103448275862,0.6554323094425483,0.7626475124598091,-0.8874673567746484,3.6056338028169015,0.55848616
AUS|M|18-24,0.56,0.87,0.6533333333333333,0.625,0.7161111111111111,1.2194077149494653,4.6,-0.1435467
AUS|M|25-34,0.5384615384615384,0.8788461538461538,0.6371794871794871,0.6076923076923076,0.707905982905983,0.5939848698772069,5.359375,0.0702196
AUS|M|35-44,0.6352941176470588,0.8779411764705882,0.65,0.6286764705882353,0.7188725490196077,-0.9826516659350157,5.325301204819277,0.326673
AUS|M|45-54,0.6494845360824743,0.8788265306122449,0.6666666666666666,0.6371173469387755,0.7275368480725622,-0.42362770677484113,4.7555555555555555,0.27264154
AUS|M|55-64,0.4838709677419355,0.8782051282051282,0.670138888888889,0.6362903225806451,0.7282114465582207,0.8220826933217921,4.805369127516778,0.36136737
AUS|M|65+,0.5485074626865671,0.9057904411764706,0.6902777777777778,0.6476648351648352,0.7479110180396945,0.6329712157333256,4.4319066147859925,0.40167338
BGD|F|18-24,0.1564625850340136,0.8639455782312925,0.49206349206349204,0.7742346938775511,0.7100812547241118,-0.1812875867523125,2.5547945205479454,-0.11283848
BGD|F|25-34,0.10952380952380952,0.8433014354066986,0.4665464743589744,0.7890873015873017,0.6996450704509916,-0.5526112335021259,1.7904761904761906,-0.25344428
BGD|F|35-44,0.09022556390977443,0.8637218045112782,0.48809523809523814,0.7979323308270677,0.7165831244778613,-1.3130485114859307,1.4736842105263157,-0.15784709
